timestamp(ms),temperature,OrientX(deg),OrientY(deg),OrientZ(deg),GyroX(rad/s),GyroY(rad/s),GyroZ(rad/s),LinearX(m/s^2),LinearY(m/s^2),LinearZ(m/s^2),MagX(uT),MagY(uT),MagZ(uT),AcclX(m/s^2),AcclY(m/s^2),AcclZ(m/s^2),GravityX(m/s^2),GravityY(m/s^2),GravityZ(m/s^2),
"1678299251,884",,,,,,,,,,,,,"0",,,,,,,
"1678299251,888",,,,,,,,,,,,,,"0,05",,,,,,
"1678299251,893",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299251,897",,,,,,,,,,,,,,,,"9,52",,,,
"1678299251,901",,,,,,,,,,,,,,,,,"0",,,
"1678299251,906",,,,,,,,,,,,,,,,,,"0",,
"1678299251,911",,,,,,,,,,,,,,,,,,,"0",
"1678299251,914","24",,,,,,,,,,,,,,,,,,,
"1678299251,943",,"0",,,,,,,,,,,,,,,,,,
"1678299251,947",,,"0",,,,,,,,,,,,,,,,,
"1678299251,951",,,,"0",,,,,,,,,,,,,,,,
"1678299251,955",,,,,"0",,,,,,,,,,,,,,,
"1678299251,96",,,,,,"0",,,,,,,,,,,,,,
"1678299251,964",,,,,,,"0",,,,,,,,,,,,,
"1678299251,968",,,,,,,,"0",,,,,,,,,,,,
"1678299251,973",,,,,,,,,"0",,,,,,,,,,,
"1678299251,977",,,,,,,,,,"0",,,,,,,,,,
"1678299251,981",,,,,,,,,,,"0",,,,,,,,,
"1678299251,984",,,,,,,,,,,,"0",,,,,,,,
"1678299251,987",,,,,,,,,,,,,"0",,,,,,,
"1678299251,992",,,,,,,,,,,,,,"0,05",,,,,,
"1678299251,996",,,,,,,,,,,,,,,"-0,3",,,,,
"1678299252",,,,,,,,,,,,,,,,"9,52",,,,
"1678299252,005",,,,,,,,,,,,,,,,,"0",,,
"1678299252,009",,,,,,,,,,,,,,,,,,"0",,
"1678299252,014",,,,,,,,,,,,,,,,,,,"0",
"1678299252,017","24",,,,,,,,,,,,,,,,,,,
"1678299252,046",,"0",,,,,,,,,,,,,,,,,,
"1678299252,05",,,"0",,,,,,,,,,,,,,,,,
"1678299252,054",,,,"0",,,,,,,,,,,,,,,,
"1678299252,058",,,,,"0",,,,,,,,,,,,,,,
"1678299252,063",,,,,,"0",,,,,,,,,,,,,,
"1678299252,067",,,,,,,"0",,,,,,,,,,,,,
"1678299252,071",,,,,,,,"0",,,,,,,,,,,,
"1678299252,076",,,,,,,,,"0",,,,,,,,,,,
"1678299252,08",,,,,,,,,,"0",,,,,,,,,,
"1678299252,084",,,,,,,,,,,"0",,,,,,,,,
"1678299252,087",,,,,,,,,,,,"0",,,,,,,,
"1678299252,09",,,,,,,,,,,,,"0",,,,,,,
"1678299252,095",,,,,,,,,,,,,,"0,04",,,,,,
"1678299252,099",,,,,,,,,,,,,,,"-0,29",,,,,
"1678299252,103",,,,,,,,,,,,,,,,"9,55",,,,
"1678299252,108",,,,,,,,,,,,,,,,,"0",,,
"1678299252,112",,,,,,,,,,,,,,,,,,"0",,
"1678299252,117",,,,,,,,,,,,,,,,,,,"0",
"1678299252,12","24",,,,,,,,,,,,,,,,,,,
"1678299252,149",,"0",,,,,,,,,,,,,,,,,,
"1678299252,153",,,"0",,,,,,,,,,,,,,,,,
"1678299252,157",,,,"0",,,,,,,,,,,,,,,,
"1678299252,161",,,,,"0",,,,,,,,,,,,,,,
"1678299252,166",,,,,,"0",,,,,,,,,,,,,,
"1678299252,17",,,,,,,"0",,,,,,,,,,,,,
"1678299252,174",,,,,,,,"0",,,,,,,,,,,,
"1678299252,179",,,,,,,,,"0",,,,,,,,,,,
"1678299252,183",,,,,,,,,,"0",,,,,,,,,,
"1678299252,187",,,,,,,,,,,"0",,,,,,,,,
"1678299252,19",,,,,,,,,,,,"0",,,,,,,,
"1678299252,193",,,,,,,,,,,,,"0",,,,,,,
"1678299252,198",,,,,,,,,,,,,,"0,04",,,,,,
"1678299252,202",,,,,,,,,,,,,,,"-0,3",,,,,
"1678299252,206",,,,,,,,,,,,,,,,"9,57",,,,
"1678299252,211",,,,,,,,,,,,,,,,,"0",,,
"1678299252,215",,,,,,,,,,,,,,,,,,"0",,
"1678299252,22",,,,,,,,,,,,,,,,,,,"0",
"1678299252,223","24",,,,,,,,,,,,,,,,,,,
"1678299252,252",,"0",,,,,,,,,,,,,,,,,,
"1678299252,256",,,"0",,,,,,,,,,,,,,,,,
"1678299252,26",,,,"0",,,,,,,,,,,,,,,,
"1678299252,264",,,,,"0",,,,,,,,,,,,,,,
"1678299252,269",,,,,,"0",,,,,,,,,,,,,,
"1678299252,273",,,,,,,"0",,,,,,,,,,,,,
"1678299252,277",,,,,,,,"0",,,,,,,,,,,,
"1678299252,282",,,,,,,,,"0",,,,,,,,,,,
"1678299252,286",,,,,,,,,,"0",,,,,,,,,,
"1678299252,289",,,,,,,,,,,"0",,,,,,,,,
"1678299252,293",,,,,,,,,,,,"0",,,,,,,,
"1678299252,296",,,,,,,,,,,,,"0",,,,,,,
"1678299252,3",,,,,,,,,,,,,,"0,05",,,,,,
"1678299252,305",,,,,,,,,,,,,,,"-0,32",,,,,
"1678299252,309",,,,,,,,,,,,,,,,"9,57",,,,
"1678299252,314",,,,,,,,,,,,,,,,,"0",,,
"1678299252,318",,,,,,,,,,,,,,,,,,"0",,
"1678299252,323",,,,,,,,,,,,,,,,,,,"0",
"1678299252,326","24",,,,,,,,,,,,,,,,,,,
"1678299252,355",,"0",,,,,,,,,,,,,,,,,,
"1678299252,359",,,"0",,,,,,,,,,,,,,,,,
"1678299252,366",,,,"0",,,,,,,,,,,,,,,,
"1678299252,368",,,,,"0",,,,,,,,,,,,,,,
"1678299252,372",,,,,,"0",,,,,,,,,,,,,,
"1678299252,376",,,,,,,"0",,,,,,,,,,,,,
"1678299252,38",,,,,,,,"0",,,,,,,,,,,,
"1678299252,385",,,,,,,,,"0",,,,,,,,,,,
"1678299252,389",,,,,,,,,,"0",,,,,,,,,,
"1678299252,393",,,,,,,,,,,"0",,,,,,,,,
"1678299252,396",,,,,,,,,,,,"0",,,,,,,,
"1678299252,4",,,,,,,,,,,,,"0",,,,,,,
"1678299252,404",,,,,,,,,,,,,,"0,07",,,,,,
"1678299252,408",,,,,,,,,,,,,,,"-0,29",,,,,
"1678299252,412",,,,,,,,,,,,,,,,"9,51",,,,
"1678299252,417",,,,,,,,,,,,,,,,,"0",,,
"1678299252,421",,,,,,,,,,,,,,,,,,"0",,
"1678299252,426",,,,,,,,,,,,,,,,,,,"0",
"1678299252,429","24",,,,,,,,,,,,,,,,,,,
"1678299252,459",,"0",,,,,,,,,,,,,,,,,,
"1678299252,463",,,"0",,,,,,,,,,,,,,,,,
"1678299252,467",,,,"0",,,,,,,,,,,,,,,,
"1678299252,471",,,,,"0",,,,,,,,,,,,,,,
"1678299252,475",,,,,,"0",,,,,,,,,,,,,,
"1678299252,479",,,,,,,"0",,,,,,,,,,,,,
"1678299252,484",,,,,,,,"0",,,,,,,,,,,,
"1678299252,488",,,,,,,,,"0",,,,,,,,,,,
"1678299252,493",,,,,,,,,,"0",,,,,,,,,,
"1678299252,496",,,,,,,,,,,"0",,,,,,,,,
"1678299252,499",,,,,,,,,,,,"0",,,,,,,,
"1678299252,503",,,,,,,,,,,,,"0",,,,,,,
"1678299252,507",,,,,,,,,,,,,,"0,04",,,,,,
"1678299252,511",,,,,,,,,,,,,,,"-0,32",,,,,
"1678299252,515",,,,,,,,,,,,,,,,"9,55",,,,
"1678299252,52",,,,,,,,,,,,,,,,,"0",,,
"1678299252,525",,,,,,,,,,,,,,,,,,"0",,
"1678299252,529",,,,,,,,,,,,,,,,,,,"0",
"1678299252,533","24",,,,,,,,,,,,,,,,,,,
"1678299252,562",,"0",,,,,,,,,,,,,,,,,,
"1678299252,566",,,"0",,,,,,,,,,,,,,,,,
"1678299252,57",,,,"0",,,,,,,,,,,,,,,,
"1678299252,574",,,,,"0",,,,,,,,,,,,,,,
"1678299252,578",,,,,,"0",,,,,,,,,,,,,,
"1678299252,582",,,,,,,"0",,,,,,,,,,,,,
"1678299252,587",,,,,,,,"0",,,,,,,,,,,,
"1678299252,591",,,,,,,,,"0",,,,,,,,,,,
"1678299252,596",,,,,,,,,,"0",,,,,,,,,,
"1678299252,599",,,,,,,,,,,"0",,,,,,,,,
"1678299252,603",,,,,,,,,,,,"0",,,,,,,,
"1678299252,606",,,,,,,,,,,,,"0",,,,,,,
"1678299252,61",,,,,,,,,,,,,,"0,06",,,,,,
"1678299252,614",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299252,619",,,,,,,,,,,,,,,,"9,56",,,,
"1678299252,623",,,,,,,,,,,,,,,,,"0",,,
"1678299252,628",,,,,,,,,,,,,,,,,,"0",,
"1678299252,633",,,,,,,,,,,,,,,,,,,"0",
"1678299252,636","24",,,,,,,,,,,,,,,,,,,
"1678299252,665",,"0",,,,,,,,,,,,,,,,,,
"1678299252,669",,,"0",,,,,,,,,,,,,,,,,
"1678299252,674",,,,"0",,,,,,,,,,,,,,,,
"1678299252,677",,,,,"0",,,,,,,,,,,,,,,
"1678299252,682",,,,,,"0",,,,,,,,,,,,,,
"1678299252,686",,,,,,,"0",,,,,,,,,,,,,
"1678299252,69",,,,,,,,"0",,,,,,,,,,,,
"1678299252,695",,,,,,,,,"0",,,,,,,,,,,
"1678299252,699",,,,,,,,,,"0",,,,,,,,,,
"1678299252,702",,,,,,,,,,,"0",,,,,,,,,
"1678299252,706",,,,,,,,,,,,"0",,,,,,,,
"1678299252,709",,,,,,,,,,,,,"0",,,,,,,
"1678299252,713",,,,,,,,,,,,,,"0,07",,,,,,
"1678299252,718",,,,,,,,,,,,,,,"-0,32",,,,,
"1678299252,722",,,,,,,,,,,,,,,,"9,58",,,,
"1678299252,727",,,,,,,,,,,,,,,,,"0",,,
"1678299252,731",,,,,,,,,,,,,,,,,,"0",,
"1678299252,736",,,,,,,,,,,,,,,,,,,"0",
"1678299252,739","24",,,,,,,,,,,,,,,,,,,
"1678299252,776",,"0",,,,,,,,,,,,,,,,,,
"1678299252,78",,,"0",,,,,,,,,,,,,,,,,
"1678299252,784",,,,"0",,,,,,,,,,,,,,,,
"1678299252,788",,,,,"0",,,,,,,,,,,,,,,
"1678299252,792",,,,,,"0",,,,,,,,,,,,,,
"1678299252,796",,,,,,,"0",,,,,,,,,,,,,
"1678299252,801",,,,,,,,"0",,,,,,,,,,,,
"1678299252,805",,,,,,,,,"0",,,,,,,,,,,
"1678299252,81",,,,,,,,,,"0",,,,,,,,,,
"1678299252,813",,,,,,,,,,,"0",,,,,,,,,
"1678299252,817",,,,,,,,,,,,"0",,,,,,,,
"1678299252,82",,,,,,,,,,,,,"0",,,,,,,
"1678299252,824",,,,,,,,,,,,,,"0,06",,,,,,
"1678299252,828",,,,,,,,,,,,,,,"-0,3",,,,,
"1678299252,832",,,,,,,,,,,,,,,,"9,55",,,,
"1678299252,837",,,,,,,,,,,,,,,,,"0",,,
"1678299252,842",,,,,,,,,,,,,,,,,,"0",,
"1678299252,846",,,,,,,,,,,,,,,,,,,"0",
"1678299252,85","24",,,,,,,,,,,,,,,,,,,
"1678299252,879",,"0",,,,,,,,,,,,,,,,,,
"1678299252,883",,,"0",,,,,,,,,,,,,,,,,
"1678299252,887",,,,"0",,,,,,,,,,,,,,,,
"1678299252,891",,,,,"0",,,,,,,,,,,,,,,
"1678299252,895",,,,,,"0",,,,,,,,,,,,,,
"1678299252,899",,,,,,,"0",,,,,,,,,,,,,
"1678299252,904",,,,,,,,"0",,,,,,,,,,,,
"1678299252,908",,,,,,,,,"0",,,,,,,,,,,
"1678299252,913",,,,,,,,,,"0",,,,,,,,,,
"1678299252,916",,,,,,,,,,,"0",,,,,,,,,
"1678299252,92",,,,,,,,,,,,"0",,,,,,,,
"1678299252,923",,,,,,,,,,,,,"0",,,,,,,
"1678299252,927",,,,,,,,,,,,,,"0,05",,,,,,
"1678299252,932",,,,,,,,,,,,,,,"-0,33",,,,,
"1678299252,936",,,,,,,,,,,,,,,,"9,53",,,,
"1678299252,94",,,,,,,,,,,,,,,,,"0",,,
"1678299252,945",,,,,,,,,,,,,,,,,,"0",,
"1678299252,95",,,,,,,,,,,,,,,,,,,"0",
"1678299252,953","24",,,,,,,,,,,,,,,,,,,
"1678299252,982",,"0",,,,,,,,,,,,,,,,,,
"1678299252,986",,,"0",,,,,,,,,,,,,,,,,
"1678299252,99",,,,"0",,,,,,,,,,,,,,,,
"1678299252,994",,,,,"0",,,,,,,,,,,,,,,
"1678299252,999",,,,,,"0",,,,,,,,,,,,,,
"1678299253,003",,,,,,,"0",,,,,,,,,,,,,
"1678299253,007",,,,,,,,"0",,,,,,,,,,,,
"1678299253,012",,,,,,,,,"0",,,,,,,,,,,
"1678299253,016",,,,,,,,,,"0",,,,,,,,,,
"1678299253,02",,,,,,,,,,,"0",,,,,,,,,
"1678299253,023",,,,,,,,,,,,"0",,,,,,,,
"1678299253,026",,,,,,,,,,,,,"0",,,,,,,
"1678299253,031",,,,,,,,,,,,,,"0,09",,,,,,
"1678299253,035",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299253,039",,,,,,,,,,,,,,,,"9,56",,,,
"1678299253,044",,,,,,,,,,,,,,,,,"0",,,
"1678299253,048",,,,,,,,,,,,,,,,,,"0",,
"1678299253,053",,,,,,,,,,,,,,,,,,,"0",
"1678299253,056","24",,,,,,,,,,,,,,,,,,,
"1678299253,085",,"0",,,,,,,,,,,,,,,,,,
"1678299253,089",,,"0",,,,,,,,,,,,,,,,,
"1678299253,094",,,,"0",,,,,,,,,,,,,,,,
"1678299253,098",,,,,"0",,,,,,,,,,,,,,,
"1678299253,102",,,,,,"0",,,,,,,,,,,,,,
"1678299253,106",,,,,,,"0",,,,,,,,,,,,,
"1678299253,11",,,,,,,,"0",,,,,,,,,,,,
"1678299253,115",,,,,,,,,"0",,,,,,,,,,,
"1678299253,119",,,,,,,,,,"0",,,,,,,,,,
"1678299253,123",,,,,,,,,,,"0",,,,,,,,,
"1678299253,126",,,,,,,,,,,,"0",,,,,,,,
"1678299253,13",,,,,,,,,,,,,"0",,,,,,,
"1678299253,134",,,,,,,,,,,,,,"0,02",,,,,,
"1678299253,138",,,,,,,,,,,,,,,"-0,32",,,,,
"1678299253,142",,,,,,,,,,,,,,,,"9,56",,,,
"1678299253,147",,,,,,,,,,,,,,,,,"0",,,
"1678299253,151",,,,,,,,,,,,,,,,,,"0",,
"1678299253,156",,,,,,,,,,,,,,,,,,,"0",
"1678299253,159","24",,,,,,,,,,,,,,,,,,,
"1678299253,189",,"0",,,,,,,,,,,,,,,,,,
"1678299253,193",,,"0",,,,,,,,,,,,,,,,,
"1678299253,197",,,,"0",,,,,,,,,,,,,,,,
"1678299253,201",,,,,"0",,,,,,,,,,,,,,,
"1678299253,205",,,,,,"0",,,,,,,,,,,,,,
"1678299253,209",,,,,,,"0",,,,,,,,,,,,,
"1678299253,214",,,,,,,,"0",,,,,,,,,,,,
"1678299253,218",,,,,,,,,"0",,,,,,,,,,,
"1678299253,223",,,,,,,,,,"0",,,,,,,,,,
"1678299253,226",,,,,,,,,,,"0",,,,,,,,,
"1678299253,229",,,,,,,,,,,,"0",,,,,,,,
"1678299253,233",,,,,,,,,,,,,"0",,,,,,,
"1678299253,237",,,,,,,,,,,,,,"0,05",,,,,,
"1678299253,241",,,,,,,,,,,,,,,"-0,29",,,,,
"1678299253,245",,,,,,,,,,,,,,,,"9,59",,,,
"1678299253,25",,,,,,,,,,,,,,,,,"0",,,
"1678299253,255",,,,,,,,,,,,,,,,,,"0",,
"1678299253,259",,,,,,,,,,,,,,,,,,,"0",
"1678299253,263","24",,,,,,,,,,,,,,,,,,,
"1678299253,292",,"0",,,,,,,,,,,,,,,,,,
"1678299253,296",,,"0",,,,,,,,,,,,,,,,,
"1678299253,3",,,,"0",,,,,,,,,,,,,,,,
"1678299253,304",,,,,"0",,,,,,,,,,,,,,,
"1678299253,309",,,,,,"0",,,,,,,,,,,,,,
"1678299253,313",,,,,,,"0",,,,,,,,,,,,,
"1678299253,317",,,,,,,,"0",,,,,,,,,,,,
"1678299253,322",,,,,,,,,"0",,,,,,,,,,,
"1678299253,326",,,,,,,,,,"0",,,,,,,,,,
"1678299253,33",,,,,,,,,,,"0",,,,,,,,,
"1678299253,333",,,,,,,,,,,,"0",,,,,,,,
"1678299253,336",,,,,,,,,,,,,"0",,,,,,,
"1678299253,341",,,,,,,,,,,,,,"0,05",,,,,,
"1678299253,345",,,,,,,,,,,,,,,"-0,32",,,,,
"1678299253,349",,,,,,,,,,,,,,,,"9,58",,,,
"1678299253,354",,,,,,,,,,,,,,,,,"0",,,
"1678299253,358",,,,,,,,,,,,,,,,,,"0",,
"1678299253,363",,,,,,,,,,,,,,,,,,,"0",
"1678299253,366","24",,,,,,,,,,,,,,,,,,,
"1678299253,395",,"0",,,,,,,,,,,,,,,,,,
"1678299253,399",,,"0",,,,,,,,,,,,,,,,,
"1678299253,404",,,,"0",,,,,,,,,,,,,,,,
"1678299253,408",,,,,"0",,,,,,,,,,,,,,,
"1678299253,412",,,,,,"0",,,,,,,,,,,,,,
"1678299253,416",,,,,,,"0",,,,,,,,,,,,,
"1678299253,42",,,,,,,,"0",,,,,,,,,,,,
"1678299253,426",,,,,,,,,"0",,,,,,,,,,,
"1678299253,429",,,,,,,,,,"0",,,,,,,,,,
"1678299253,433",,,,,,,,,,,"0",,,,,,,,,
"1678299253,436",,,,,,,,,,,,"0",,,,,,,,
"1678299253,44",,,,,,,,,,,,,"0",,,,,,,
"1678299253,444",,,,,,,,,,,,,,"0,07",,,,,,
"1678299253,448",,,,,,,,,,,,,,,"-0,3",,,,,
"1678299253,452",,,,,,,,,,,,,,,,"9,54",,,,
"1678299253,457",,,,,,,,,,,,,,,,,"0",,,
"1678299253,461",,,,,,,,,,,,,,,,,,"0",,
"1678299253,466",,,,,,,,,,,,,,,,,,,"0",
"1678299253,469","24",,,,,,,,,,,,,,,,,,,
"1678299253,499",,"0",,,,,,,,,,,,,,,,,,
"1678299253,503",,,"0",,,,,,,,,,,,,,,,,
"1678299253,507",,,,"0",,,,,,,,,,,,,,,,
"1678299253,511",,,,,"0",,,,,,,,,,,,,,,
"1678299253,515",,,,,,"0",,,,,,,,,,,,,,
"1678299253,519",,,,,,,"0",,,,,,,,,,,,,
"1678299253,524",,,,,,,,"0",,,,,,,,,,,,
"1678299253,528",,,,,,,,,"0",,,,,,,,,,,
"1678299253,533",,,,,,,,,,"0",,,,,,,,,,
"1678299253,536",,,,,,,,,,,"0",,,,,,,,,
"1678299253,54",,,,,,,,,,,,"0",,,,,,,,
"1678299253,543",,,,,,,,,,,,,"0",,,,,,,
"1678299253,547",,,,,,,,,,,,,,"0,04",,,,,,
"1678299253,551",,,,,,,,,,,,,,,"-0,3",,,,,
"1678299253,556",,,,,,,,,,,,,,,,"9,57",,,,
"1678299253,56",,,,,,,,,,,,,,,,,"0",,,
"1678299253,565",,,,,,,,,,,,,,,,,,"0",,
"1678299253,57",,,,,,,,,,,,,,,,,,,"0",
"1678299253,573","24",,,,,,,,,,,,,,,,,,,
"1678299253,602",,"0",,,,,,,,,,,,,,,,,,
"1678299253,606",,,"0",,,,,,,,,,,,,,,,,
"1678299253,61",,,,"0",,,,,,,,,,,,,,,,
"1678299253,614",,,,,"0",,,,,,,,,,,,,,,
"1678299253,618",,,,,,"0",,,,,,,,,,,,,,
"1678299253,622",,,,,,,"0",,,,,,,,,,,,,
"1678299253,627",,,,,,,,"0",,,,,,,,,,,,
"1678299253,631",,,,,,,,,"0",,,,,,,,,,,
"1678299253,636",,,,,,,,,,"0",,,,,,,,,,
"1678299253,639",,,,,,,,,,,"0",,,,,,,,,
"1678299253,643",,,,,,,,,,,,"0",,,,,,,,
"1678299253,646",,,,,,,,,,,,,"0",,,,,,,
"1678299253,65",,,,,,,,,,,,,,"0,06",,,,,,
"1678299253,654",,,,,,,,,,,,,,,"-0,29",,,,,
"1678299253,659",,,,,,,,,,,,,,,,"9,6",,,,
"1678299253,663",,,,,,,,,,,,,,,,,"0",,,
"1678299253,668",,,,,,,,,,,,,,,,,,"0",,
"1678299253,673",,,,,,,,,,,,,,,,,,,"0",
"1678299253,676","24",,,,,,,,,,,,,,,,,,,
"1678299253,705",,"0",,,,,,,,,,,,,,,,,,
"1678299253,709",,,"0",,,,,,,,,,,,,,,,,
"1678299253,713",,,,"0",,,,,,,,,,,,,,,,
"1678299253,717",,,,,"0",,,,,,,,,,,,,,,
"1678299253,721",,,,,,"0",,,,,,,,,,,,,,
"1678299253,725",,,,,,,"0",,,,,,,,,,,,,
"1678299253,73",,,,,,,,"0",,,,,,,,,,,,
"1678299253,734",,,,,,,,,"0",,,,,,,,,,,
"1678299253,739",,,,,,,,,,"0",,,,,,,,,,
"1678299253,742",,,,,,,,,,,"0",,,,,,,,,
"1678299253,746",,,,,,,,,,,,"0",,,,,,,,
"1678299253,749",,,,,,,,,,,,,"0",,,,,,,
"1678299253,753",,,,,,,,,,,,,,"0,05",,,,,,
"1678299253,758",,,,,,,,,,,,,,,"-0,33",,,,,
"1678299253,762",,,,,,,,,,,,,,,,"9,55",,,,
"1678299253,766",,,,,,,,,,,,,,,,,"0",,,
"1678299253,771",,,,,,,,,,,,,,,,,,"0",,
"1678299253,776",,,,,,,,,,,,,,,,,,,"0",
"1678299253,779","24",,,,,,,,,,,,,,,,,,,
"1678299253,816",,"0",,,,,,,,,,,,,,,,,,
"1678299253,82",,,"0",,,,,,,,,,,,,,,,,
"1678299253,824",,,,"0",,,,,,,,,,,,,,,,
"1678299253,828",,,,,"0",,,,,,,,,,,,,,,
"1678299253,832",,,,,,"0",,,,,,,,,,,,,,
"1678299253,836",,,,,,,"0",,,,,,,,,,,,,
"1678299253,841",,,,,,,,"0",,,,,,,,,,,,
"1678299253,845",,,,,,,,,"0",,,,,,,,,,,
"1678299253,85",,,,,,,,,,"0",,,,,,,,,,
"1678299253,853",,,,,,,,,,,"0",,,,,,,,,
"1678299253,857",,,,,,,,,,,,"0",,,,,,,,
"1678299253,86",,,,,,,,,,,,,"0",,,,,,,
"1678299253,864",,,,,,,,,,,,,,"0,05",,,,,,
"1678299253,869",,,,,,,,,,,,,,,"-0,3",,,,,
"1678299253,873",,,,,,,,,,,,,,,,"9,53",,,,
"1678299253,877",,,,,,,,,,,,,,,,,"0",,,
"1678299253,882",,,,,,,,,,,,,,,,,,"0",,
"1678299253,887",,,,,,,,,,,,,,,,,,,"0",
"1678299253,89","24",,,,,,,,,,,,,,,,,,,
"1678299253,925",,"0","0",,,,,,,,,,,,,,,,,
"1678299253,928",,,,"0",,,,,,,,,,,,,,,,
"1678299253,932",,,,,"0",,,,,,,,,,,,,,,
"1678299253,936",,,,,,"0",,,,,,,,,,,,,,
"1678299253,94",,,,,,,"0",,,,,,,,,,,,,
"1678299253,945",,,,,,,,"0",,,,,,,,,,,,
"1678299253,949",,,,,,,,,"0",,,,,,,,,,,
"1678299253,954",,,,,,,,,,"0",,,,,,,,,,
"1678299253,957",,,,,,,,,,,"0",,,,,,,,,
"1678299253,96",,,,,,,,,,,,"0",,,,,,,,
"1678299253,964",,,,,,,,,,,,,"0",,,,,,,
"1678299253,968",,,,,,,,,,,,,,"0,04",,,,,,
"1678299253,972",,,,,,,,,,,,,,,"-0,32",,,,,
"1678299253,976",,,,,,,,,,,,,,,,"9,54",,,,
"1678299253,981",,,,,,,,,,,,,,,,,"0",,,
"1678299253,986",,,,,,,,,,,,,,,,,,"0",,
"1678299253,99",,,,,,,,,,,,,,,,,,,"0",
"1678299253,994","24",,,,,,,,,,,,,,,,,,,
"1678299254,023",,"0",,,,,,,,,,,,,,,,,,
"1678299254,027",,,"0",,,,,,,,,,,,,,,,,
"1678299254,031",,,,"0",,,,,,,,,,,,,,,,
"1678299254,035",,,,,"0",,,,,,,,,,,,,,,
"1678299254,039",,,,,,"0",,,,,,,,,,,,,,
"1678299254,043",,,,,,,"0",,,,,,,,,,,,,
"1678299254,048",,,,,,,,"0",,,,,,,,,,,,
"1678299254,052",,,,,,,,,"0",,,,,,,,,,,
"1678299254,057",,,,,,,,,,"0",,,,,,,,,,
"1678299254,06",,,,,,,,,,,"0",,,,,,,,,
"1678299254,064",,,,,,,,,,,,"0",,,,,,,,
"1678299254,067",,,,,,,,,,,,,"0",,,,,,,
"1678299254,071",,,,,,,,,,,,,,"0,07",,,,,,
"1678299254,076",,,,,,,,,,,,,,,"-0,3",,,,,
"1678299254,08",,,,,,,,,,,,,,,,"9,52",,,,
"1678299254,084",,,,,,,,,,,,,,,,,"0",,,
"1678299254,089",,,,,,,,,,,,,,,,,,"0",,
"1678299254,094",,,,,,,,,,,,,,,,,,,"0",
"1678299254,097","24",,,,,,,,,,,,,,,,,,,
"1678299254,126",,"0",,,,,,,,,,,,,,,,,,
"1678299254,13",,,"0",,,,,,,,,,,,,,,,,
"1678299254,134",,,,"0",,,,,,,,,,,,,,,,
"1678299254,139",,,,,"0",,,,,,,,,,,,,,,
"1678299254,143",,,,,,"0",,,,,,,,,,,,,,
"1678299254,147",,,,,,,"0",,,,,,,,,,,,,
"1678299254,151",,,,,,,,"0",,,,,,,,,,,,
"1678299254,156",,,,,,,,,"0",,,,,,,,,,,
"1678299254,16",,,,,,,,,,"0",,,,,,,,,,
"1678299254,164",,,,,,,,,,,"0",,,,,,,,,
"1678299254,167",,,,,,,,,,,,"0",,,,,,,,
"1678299254,17",,,,,,,,,,,,,"0",,,,,,,
"1678299254,175",,,,,,,,,,,,,,"0,05",,,,,,
"1678299254,179",,,,,,,,,,,,,,,"-0,34",,,,,
"1678299254,183",,,,,,,,,,,,,,,,"9,55",,,,
"1678299254,188",,,,,,,,,,,,,,,,,"0",,,
"1678299254,192",,,,,,,,,,,,,,,,,,"0",,
"1678299254,197",,,,,,,,,,,,,,,,,,,"0",
"1678299254,2","24",,,,,,,,,,,,,,,,,,,
"1678299254,229",,"0",,,,,,,,,,,,,,,,,,
"1678299254,233",,,"0",,,,,,,,,,,,,,,,,
"1678299254,238",,,,"0",,,,,,,,,,,,,,,,
"1678299254,242",,,,,"0",,,,,,,,,,,,,,,
"1678299254,246",,,,,,"0",,,,,,,,,,,,,,
"1678299254,25",,,,,,,"0",,,,,,,,,,,,,
"1678299254,254",,,,,,,,"0",,,,,,,,,,,,
"1678299254,259",,,,,,,,,"0",,,,,,,,,,,
"1678299254,263",,,,,,,,,,"0",,,,,,,,,,
"1678299254,267",,,,,,,,,,,"0",,,,,,,,,
"1678299254,27",,,,,,,,,,,,"0",,,,,,,,
"1678299254,274",,,,,,,,,,,,,"0",,,,,,,
"1678299254,278",,,,,,,,,,,,,,"0,05",,,,,,
"1678299254,282",,,,,,,,,,,,,,,"-0,29",,,,,
"1678299254,286",,,,,,,,,,,,,,,,"9,56",,,,
"1678299254,291",,,,,,,,,,,,,,,,,"0",,,
"1678299254,295",,,,,,,,,,,,,,,,,,"0",,
"1678299254,3",,,,,,,,,,,,,,,,,,,"0",
"1678299254,303","24",,,,,,,,,,,,,,,,,,,
"1678299254,332",,"0",,,,,,,,,,,,,,,,,,
"1678299254,336",,,"0",,,,,,,,,,,,,,,,,
"1678299254,341",,,,"0",,,,,,,,,,,,,,,,
"1678299254,345",,,,,"0",,,,,,,,,,,,,,,
"1678299254,349",,,,,,"0",,,,,,,,,,,,,,
"1678299254,353",,,,,,,"0",,,,,,,,,,,,,
"1678299254,357",,,,,,,,"0",,,,,,,,,,,,
"1678299254,362",,,,,,,,,"0",,,,,,,,,,,
"1678299254,366",,,,,,,,,,"0",,,,,,,,,,
"1678299254,37",,,,,,,,,,,"0",,,,,,,,,
"1678299254,373",,,,,,,,,,,,"0",,,,,,,,
