timestamp(ms),temperature,OrientX(deg),OrientY(deg),OrientZ(deg),GyroX(rad/s),GyroY(rad/s),GyroZ(rad/s),LinearX(m/s^2),LinearY(m/s^2),LinearZ(m/s^2),MagX(uT),MagY(uT),MagZ(uT),AcclX(m/s^2),AcclY(m/s^2),AcclZ(m/s^2),GravityX(m/s^2),GravityY(m/s^2),GravityZ(m/s^2),
"1678298663,064",,,,,,,,,,,,,,,,,,,"0",
"1678298663,067","24",,,,,,,,,,,,,,,,,,,
"1678298663,097",,"0",,,,,,,,,,,,,,,,,,
"1678298663,101",,,"0",,,,,,,,,,,,,,,,,
"1678298663,105",,,,"0",,,,,,,,,,,,,,,,
"1678298663,109",,,,,"0",,,,,,,,,,,,,,,
"1678298663,113",,,,,,"0",,,,,,,,,,,,,,
"1678298663,117",,,,,,,"0",,,,,,,,,,,,,
"1678298663,122",,,,,,,,"0",,,,,,,,,,,,
"1678298663,126",,,,,,,,,"0",,,,,,,,,,,
"1678298663,131",,,,,,,,,,"0",,,,,,,,,,
"1678298663,134",,,,,,,,,,,"0",,,,,,,,,
"1678298663,137",,,,,,,,,,,,"0",,,,,,,,
"1678298663,141",,,,,,,,,,,,,"0",,,,,,,
"1678298663,145",,,,,,,,,,,,,,"0,06",,,,,,
"1678298663,149",,,,,,,,,,,,,,,"-0,31",,,,,
"1678298663,153",,,,,,,,,,,,,,,,"9,58",,,,
"1678298663,158",,,,,,,,,,,,,,,,,"0",,,
"1678298663,163",,,,,,,,,,,,,,,,,,"0",,
"1678298663,167",,,,,,,,,,,,,,,,,,,"0",
"1678298663,171","24",,,,,,,,,,,,,,,,,,,
"1678298663,2",,"0",,,,,,,,,,,,,,,,,,
"1678298663,204",,,"0",,,,,,,,,,,,,,,,,
"1678298663,208",,,,"0",,,,,,,,,,,,,,,,
"1678298663,212",,,,,"0",,,,,,,,,,,,,,,
"1678298663,217",,,,,,"0",,,,,,,,,,,,,,
"1678298663,221",,,,,,,"0",,,,,,,,,,,,,
"1678298663,225",,,,,,,,"0",,,,,,,,,,,,
"1678298663,23",,,,,,,,,"0",,,,,,,,,,,
"1678298663,235",,,,,,,,,,"0",,,,,,,,,,
"1678298663,237",,,,,,,,,,,"0",,,,,,,,,
"1678298663,241",,,,,,,,,,,,"0",,,,,,,,
"1678298663,245",,,,,,,,,,,,,"0",,,,,,,
"1678298663,248",,,,,,,,,,,,,,"0,06",,,,,,
"1678298663,253",,,,,,,,,,,,,,,"-0,31",,,,,
"1678298663,257",,,,,,,,,,,,,,,,"9,53",,,,
"1678298663,262",,,,,,,,,,,,,,,,,"0",,,
"1678298663,266",,,,,,,,,,,,,,,,,,"0",,
"1678298663,271",,,,,,,,,,,,,,,,,,,"0",
"1678298663,275","24",,,,,,,,,,,,,,,,,,,
"1678298663,304",,"0",,,,,,,,,,,,,,,,,,
"1678298663,308",,,"0",,,,,,,,,,,,,,,,,
"1678298663,312",,,,"0",,,,,,,,,,,,,,,,
"1678298663,316",,,,,"0",,,,,,,,,,,,,,,
"1678298663,32",,,,,,"0",,,,,,,,,,,,,,
"1678298663,324",,,,,,,"0",,,,,,,,,,,,,
"1678298663,329",,,,,,,,"0",,,,,,,,,,,,
"1678298663,333",,,,,,,,,"0",,,,,,,,,,,
"1678298663,338",,,,,,,,,,"0",,,,,,,,,,
"1678298663,341",,,,,,,,,,,"0",,,,,,,,,
"1678298663,346",,,,,,,,,,,,"0",,,,,,,,
"1678298663,359",,,,,,,,,,,,,"0","0,05","-0,29",,,,,
"1678298663,363",,,,,,,,,,,,,,,,"9,55",,,,
"1678298663,365",,,,,,,,,,,,,,,,,"0",,,
"1678298663,37",,,,,,,,,,,,,,,,,,"0",,
"1678298663,377",,,,,,,,,,,,,,,,,,,"0",
"1678298663,379","24",,,,,,,,,,,,,,,,,,,
"1678298663,407",,"0",,,,,,,,,,,,,,,,,,
"1678298663,411",,,"0",,,,,,,,,,,,,,,,,
"1678298663,415",,,,"0",,,,,,,,,,,,,,,,
"1678298663,419",,,,,"0",,,,,,,,,,,,,,,
"1678298663,423",,,,,,"0",,,,,,,,,,,,,,
"1678298663,427",,,,,,,"0",,,,,,,,,,,,,
"1678298663,432",,,,,,,,"0",,,,,,,,,,,,
"1678298663,436",,,,,,,,,"0",,,,,,,,,,,
"1678298663,441",,,,,,,,,,"0",,,,,,,,,,
"1678298663,444",,,,,,,,,,,"0",,,,,,,,,
"1678298663,448",,,,,,,,,,,,"0",,,,,,,,
"1678298663,451",,,,,,,,,,,,,"0",,,,,,,
"1678298663,455",,,,,,,,,,,,,,"0,05",,,,,,
"1678298663,46",,,,,,,,,,,,,,,"-0,3",,,,,
"1678298663,464",,,,,,,,,,,,,,,,"9,56",,,,
"1678298663,468",,,,,,,,,,,,,,,,,"0",,,
"1678298663,473",,,,,,,,,,,,,,,,,,"0",,
"1678298663,478",,,,,,,,,,,,,,,,,,,"0",
"1678298663,481","24",,,,,,,,,,,,,,,,,,,
"1678298663,517",,"0",,,,,,,,,,,,,,,,,,
"1678298663,521",,,"0",,,,,,,,,,,,,,,,,
"1678298663,526",,,,"0",,,,,,,,,,,,,,,,
"1678298663,53",,,,,"0",,,,,,,,,,,,,,,
"1678298663,534",,,,,,"0",,,,,,,,,,,,,,
"1678298663,538",,,,,,,"0",,,,,,,,,,,,,
"1678298663,542",,,,,,,,"0",,,,,,,,,,,,
"1678298663,547",,,,,,,,,"0",,,,,,,,,,,
"1678298663,551",,,,,,,,,,"0",,,,,,,,,,
"1678298663,555",,,,,,,,,,,"0",,,,,,,,,
"1678298663,558",,,,,,,,,,,,"0",,,,,,,,
"1678298663,562",,,,,,,,,,,,,"0",,,,,,,
"1678298663,566",,,,,,,,,,,,,,"0,05",,,,,,
"1678298663,57",,,,,,,,,,,,,,,"-0,31",,,,,
"1678298663,574",,,,,,,,,,,,,,,,"9,52",,,,
"1678298663,579",,,,,,,,,,,,,,,,,"0",,,
"1678298663,584",,,,,,,,,,,,,,,,,,"0",,
"1678298663,588",,,,,,,,,,,,,,,,,,,"0",
"1678298663,591","24",,,,,,,,,,,,,,,,,,,
"1678298663,624",,"0",,,,,,,,,,,,,,,,,,
"1678298663,626",,,"0",,,,,,,,,,,,,,,,,
"1678298663,629",,,,"0",,,,,,,,,,,,,,,,
"1678298663,633",,,,,"0",,,,,,,,,,,,,,,
"1678298663,637",,,,,,"0",,,,,,,,,,,,,,
"1678298663,641",,,,,,,"0",,,,,,,,,,,,,
"1678298663,646",,,,,,,,"0",,,,,,,,,,,,
"1678298663,65",,,,,,,,,"0",,,,,,,,,,,
"1678298663,655",,,,,,,,,,"0",,,,,,,,,,
"1678298663,658",,,,,,,,,,,"0",,,,,,,,,
"1678298663,661",,,,,,,,,,,,"0",,,,,,,,
"1678298663,665",,,,,,,,,,,,,"0",,,,,,,
"1678298663,669",,,,,,,,,,,,,,"0,05",,,,,,
"1678298663,673",,,,,,,,,,,,,,,"-0,31",,,,,
"1678298663,677",,,,,,,,,,,,,,,,"9,52",,,,
"1678298663,682",,,,,,,,,,,,,,,,,"0",,,
"1678298663,687",,,,,,,,,,,,,,,,,,"0",,
"1678298663,691",,,,,,,,,,,,,,,,,,,"0",
"1678298663,695","24",,,,,,,,,,,,,,,,,,,
"1678298663,724",,"0",,,,,,,,,,,,,,,,,,
"1678298663,729",,,"0",,,,,,,,,,,,,,,,,
"1678298663,732",,,,"0",,,,,,,,,,,,,,,,
"1678298663,736",,,,,"0",,,,,,,,,,,,,,,
"1678298663,74",,,,,,"0",,,,,,,,,,,,,,
"1678298663,744",,,,,,,"0",,,,,,,,,,,,,
"1678298663,749",,,,,,,,"0",,,,,,,,,,,,
"1678298663,753",,,,,,,,,"0",,,,,,,,,,,
"1678298663,758",,,,,,,,,,"0",,,,,,,,,,
"1678298663,761",,,,,,,,,,,"0",,,,,,,,,
"1678298663,765",,,,,,,,,,,,"0",,,,,,,,
"1678298663,768",,,,,,,,,,,,,"0",,,,,,,
"1678298663,773",,,,,,,,,,,,,,"0,06",,,,,,
"1678298663,777",,,,,,,,,,,,,,,"-0,31",,,,,
"1678298663,781",,,,,,,,,,,,,,,,"9,53",,,,
"1678298663,785",,,,,,,,,,,,,,,,,"0",,,
"1678298663,79",,,,,,,,,,,,,,,,,,"0",,
"1678298663,795",,,,,,,,,,,,,,,,,,,"0",
"1678298663,798","24",,,,,,,,,,,,,,,,,,,
"1678298663,827",,"0",,,,,,,,,,,,,,,,,,
"1678298663,831",,,"0",,,,,,,,,,,,,,,,,
"1678298663,835",,,,"0",,,,,,,,,,,,,,,,
"1678298663,839",,,,,"0",,,,,,,,,,,,,,,
"1678298663,844",,,,,,"0",,,,,,,,,,,,,,
"1678298663,848",,,,,,,"0",,,,,,,,,,,,,
"1678298663,852",,,,,,,,"0",,,,,,,,,,,,
"1678298663,857",,,,,,,,,"0",,,,,,,,,,,
"1678298663,861",,,,,,,,,,"0",,,,,,,,,,
"1678298663,864",,,,,,,,,,,"0",,,,,,,,,
"1678298663,868",,,,,,,,,,,,"0",,,,,,,,
"1678298663,872",,,,,,,,,,,,,"0",,,,,,,
"1678298663,875",,,,,,,,,,,,,,"0,05",,,,,,
"1678298663,88",,,,,,,,,,,,,,,"-0,31",,,,,
"1678298663,884",,,,,,,,,,,,,,,,"9,53",,,,
"1678298663,888",,,,,,,,,,,,,,,,,"0",,,
"1678298663,893",,,,,,,,,,,,,,,,,,"0",,
"1678298663,898",,,,,,,,,,,,,,,,,,,"0",
"1678298663,901","24",,,,,,,,,,,,,,,,,,,
"1678298663,93",,"0",,,,,,,,,,,,,,,,,,
"1678298663,935",,,"0",,,,,,,,,,,,,,,,,
"1678298663,939",,,,"0",,,,,,,,,,,,,,,,
"1678298663,943",,,,,"0",,,,,,,,,,,,,,,
"1678298663,947",,,,,,"0",,,,,,,,,,,,,,
"1678298663,951",,,,,,,"0",,,,,,,,,,,,,
"1678298663,955",,,,,,,,"0",,,,,,,,,,,,
"1678298663,96",,,,,,,,,"0",,,,,,,,,,,
"1678298663,964",,,,,,,,,,"0",,,,,,,,,,
"1678298663,968",,,,,,,,,,,"0",,,,,,,,,
"1678298663,972",,,,,,,,,,,,"0",,,,,,,,
"1678298663,975",,,,,,,,,,,,,"0",,,,,,,
"1678298663,979",,,,,,,,,,,,,,"0,06",,,,,,
"1678298663,983",,,,,,,,,,,,,,,"-0,31",,,,,
"1678298663,987",,,,,,,,,,,,,,,,"9,54",,,,
"1678298663,992",,,,,,,,,,,,,,,,,"0",,,
"1678298663,997",,,,,,,,,,,,,,,,,,"0",,
"1678298664,001",,,,,,,,,,,,,,,,,,,"0",
"1678298664,004","24",,,,,,,,,,,,,,,,,,,
"1678298664,034",,"0",,,,,,,,,,,,,,,,,,
"1678298664,038",,,"0",,,,,,,,,,,,,,,,,
"1678298664,042",,,,"0",,,,,,,,,,,,,,,,
"1678298664,046",,,,,"0",,,,,,,,,,,,,,,
"1678298664,05",,,,,,"0",,,,,,,,,,,,,,
"1678298664,054",,,,,,,"0",,,,,,,,,,,,,
"1678298664,059",,,,,,,,"0",,,,,,,,,,,,
"1678298664,063",,,,,,,,,"0",,,,,,,,,,,
"1678298664,068",,,,,,,,,,"0",,,,,,,,,,
"1678298664,071",,,,,,,,,,,"0",,,,,,,,,
"1678298664,074",,,,,,,,,,,,"0",,,,,,,,
"1678298664,078",,,,,,,,,,,,,"0",,,,,,,
"1678298664,082",,,,,,,,,,,,,,"0,06",,,,,,
"1678298664,086",,,,,,,,,,,,,,,"-0,3",,,,,
"1678298664,09",,,,,,,,,,,,,,,,"9,55",,,,
"1678298664,095",,,,,,,,,,,,,,,,,"0",,,
"1678298664,1",,,,,,,,,,,,,,,,,,"0",,
"1678298664,104",,,,,,,,,,,,,,,,,,,"0",
"1678298664,108","24",,,,,,,,,,,,,,,,,,,
"1678298664,137",,"0",,,,,,,,,,,,,,,,,,
"1678298664,141",,,"0",,,,,,,,,,,,,,,,,
"1678298664,145",,,,"0",,,,,,,,,,,,,,,,
"1678298664,149",,,,,"0",,,,,,,,,,,,,,,
"1678298664,153",,,,,,"0",,,,,,,,,,,,,,
"1678298664,157",,,,,,,"0",,,,,,,,,,,,,
"1678298664,162",,,,,,,,"0",,,,,,,,,,,,
"1678298664,166",,,,,,,,,"0",,,,,,,,,,,
"1678298664,171",,,,,,,,,,"0",,,,,,,,,,
"1678298664,174",,,,,,,,,,,"0",,,,,,,,,
"1678298664,178",,,,,,,,,,,,"0",,,,,,,,
"1678298664,181",,,,,,,,,,,,,"0",,,,,,,
"1678298664,185",,,,,,,,,,,,,,"0,05",,,,,,
"1678298664,189",,,,,,,,,,,,,,,"-0,3",,,,,
"1678298664,194",,,,,,,,,,,,,,,,"9,58",,,,
"1678298664,198",,,,,,,,,,,,,,,,,"0",,,
"1678298664,203",,,,,,,,,,,,,,,,,,"0",,
"1678298664,207",,,,,,,,,,,,,,,,,,,"0",
"1678298664,211","24",,,,,,,,,,,,,,,,,,,
"1678298664,24",,"0",,,,,,,,,,,,,,,,,,
"1678298664,244",,,"0",,,,,,,,,,,,,,,,,
"1678298664,248",,,,"0",,,,,,,,,,,,,,,,
"1678298664,252",,,,,"0",,,,,,,,,,,,,,,
"1678298664,256",,,,,,"0",,,,,,,,,,,,,,
"1678298664,26",,,,,,,"0",,,,,,,,,,,,,
"1678298664,267",,,,,,,,"0",,,,,,,,,,,,
"1678298664,271",,,,,,,,,"0",,,,,,,,,,,
"1678298664,275",,,,,,,,,,"0",,,,,,,,,,
"1678298664,277",,,,,,,,,,,"0",,,,,,,,,
"1678298664,281",,,,,,,,,,,,"0",,,,,,,,
"1678298664,284",,,,,,,,,,,,,"0",,,,,,,
"1678298664,288",,,,,,,,,,,,,,"0,05",,,,,,
"1678298664,292",,,,,,,,,,,,,,,"-0,31",,,,,
"1678298664,297",,,,,,,,,,,,,,,,"9,55",,,,
"1678298664,301",,,,,,,,,,,,,,,,,"0",,,
"1678298664,306",,,,,,,,,,,,,,,,,,"0",,
"1678298664,311",,,,,,,,,,,,,,,,,,,"0",
"1678298664,316","24",,,,,,,,,,,,,,,,,,,
"1678298664,343",,"0",,,,,,,,,,,,,,,,,,
"1678298664,347",,,"0",,,,,,,,,,,,,,,,,
"1678298664,351",,,,"0",,,,,,,,,,,,,,,,
"1678298664,355",,,,,"0",,,,,,,,,,,,,,,
"1678298664,359",,,,,,"0",,,,,,,,,,,,,,
"1678298664,363",,,,,,,"0",,,,,,,,,,,,,
"1678298664,368",,,,,,,,"0",,,,,,,,,,,,
"1678298664,372",,,,,,,,,"0",,,,,,,,,,,
"1678298664,377",,,,,,,,,,"0",,,,,,,,,,
"1678298664,38",,,,,,,,,,,"0",,,,,,,,,
"1678298664,384",,,,,,,,,,,,"0",,,,,,,,
"1678298664,387",,,,,,,,,,,,,"0",,,,,,,
"1678298664,391",,,,,,,,,,,,,,"0,06",,,,,,
"1678298664,396",,,,,,,,,,,,,,,"-0,31",,,,,
"1678298664,4",,,,,,,,,,,,,,,,"9,57",,,,
"1678298664,404",,,,,,,,,,,,,,,,,"0",,,
"1678298664,409",,,,,,,,,,,,,,,,,,"0",,
"1678298664,414",,,,,,,,,,,,,,,,,,,"0",
"1678298664,417","24",,,,,,,,,,,,,,,,,,,
"1678298664,446",,"0",,,,,,,,,,,,,,,,,,
"1678298664,45",,,"0",,,,,,,,,,,,,,,,,
"1678298664,454",,,,"0",,,,,,,,,,,,,,,,
"1678298664,459",,,,,"0",,,,,,,,,,,,,,,
"1678298664,463",,,,,,"0",,,,,,,,,,,,,,
"1678298664,467",,,,,,,"0",,,,,,,,,,,,,
"1678298664,471",,,,,,,,"0",,,,,,,,,,,,
"1678298664,476",,,,,,,,,"0",,,,,,,,,,,
"1678298664,48",,,,,,,,,,"0",,,,,,,,,,
"1678298664,484",,,,,,,,,,,"0",,,,,,,,,
"1678298664,487",,,,,,,,,,,,"0",,,,,,,,
"1678298664,49",,,,,,,,,,,,,"0",,,,,,,
"1678298664,495",,,,,,,,,,,,,,"0,05",,,,,,
"1678298664,499",,,,,,,,,,,,,,,"-0,32",,,,,
"1678298664,503",,,,,,,,,,,,,,,,"9,56",,,,
"1678298664,508",,,,,,,,,,,,,,,,,"0",,,
"1678298664,513",,,,,,,,,,,,,,,,,,"0",,
"1678298664,517",,,,,,,,,,,,,,,,,,,"0",
"1678298664,52","24",,,,,,,,,,,,,,,,,,,
"1678298664,557",,"0",,,,,,,,,,,,,,,,,,
"1678298664,561",,,"0",,,,,,,,,,,,,,,,,
"1678298664,565",,,,"0",,,,,,,,,,,,,,,,
"1678298664,569",,,,,"0",,,,,,,,,,,,,,,
"1678298664,574",,,,,,"0",,,,,,,,,,,,,,
"1678298664,578",,,,,,,"0",,,,,,,,,,,,,
"1678298664,582",,,,,,,,"0",,,,,,,,,,,,
"1678298664,587",,,,,,,,,"0",,,,,,,,,,,
"1678298664,591",,,,,,,,,,"0",,,,,,,,,,
"1678298664,595",,,,,,,,,,,"0",,,,,,,,,
"1678298664,598",,,,,,,,,,,,"0",,,,,,,,
"1678298664,601",,,,,,,,,,,,,"0",,,,,,,
"1678298664,606",,,,,,,,,,,,,,"0,07",,,,,,
"1678298664,61",,,,,,,,,,,,,,,"-0,31",,,,,
"1678298664,614",,,,,,,,,,,,,,,,"9,56",,,,
"1678298664,619",,,,,,,,,,,,,,,,,"0",,,
"1678298664,623",,,,,,,,,,,,,,,,,,"0",,
"1678298664,628",,,,,,,,,,,,,,,,,,,"0",
"1678298664,631","24",,,,,,,,,,,,,,,,,,,
"1678298664,66",,"0",,,,,,,,,,,,,,,,,,
"1678298664,664",,,"0",,,,,,,,,,,,,,,,,
"1678298664,669",,,,"0",,,,,,,,,,,,,,,,
"1678298664,673",,,,,"0",,,,,,,,,,,,,,,
"1678298664,677",,,,,,"0",,,,,,,,,,,,,,
"1678298664,681",,,,,,,"0",,,,,,,,,,,,,
"1678298664,685",,,,,,,,"0",,,,,,,,,,,,
"1678298664,691",,,,,,,,,"0",,,,,,,,,,,
"1678298664,694",,,,,,,,,,"0",,,,,,,,,,
"1678298664,698",,,,,,,,,,,"0",,,,,,,,,
"1678298664,701",,,,,,,,,,,,"0",,,,,,,,
"1678298664,705",,,,,,,,,,,,,"0",,,,,,,
"1678298664,709",,,,,,,,,,,,,,"0,05",,,,,,
"1678298664,713",,,,,,,,,,,,,,,"-0,31",,,,,
"1678298664,717",,,,,,,,,,,,,,,,"9,57",,,,
"1678298664,722",,,,,,,,,,,,,,,,,"0",,,
"1678298664,726",,,,,,,,,,,,,,,,,,"0",,
"1678298664,731",,,,,,,,,,,,,,,,,,,"0",
"1678298664,734","24",,,,,,,,,,,,,,,,,,,
"1678298664,763",,"0",,,,,,,,,,,,,,,,,,
"1678298664,768",,,"0",,,,,,,,,,,,,,,,,
"1678298664,772",,,,"0",,,,,,,,,,,,,,,,
"1678298664,776",,,,,"0",,,,,,,,,,,,,,,
"1678298664,781",,,,,,"0",,,,,,,,,,,,,,
"1678298664,784",,,,,,,"0",,,,,,,,,,,,,
"1678298664,789",,,,,,,,"0",,,,,,,,,,,,
"1678298664,793",,,,,,,,,"0",,,,,,,,,,,
"1678298664,797",,,,,,,,,,"0",,,,,,,,,,
"1678298664,801",,,,,,,,,,,"0",,,,,,,,,
"1678298664,804",,,,,,,,,,,,"0",,,,,,,,
"1678298664,808",,,,,,,,,,,,,"0",,,,,,,
"1678298664,812",,,,,,,,,,,,,,"0,06",,,,,,
"1678298664,816",,,,,,,,,,,,,,,"-0,31",,,,,
"1678298664,82",,,,,,,,,,,,,,,,"9,55",,,,
"1678298664,825",,,,,,,,,,,,,,,,,"0",,,
"1678298664,83",,,,,,,,,,,,,,,,,,"0",,
"1678298664,834",,,,,,,,,,,,,,,,,,,"0",
"1678298664,837","24",,,,,,,,,,,,,,,,,,,
"1678298664,866",,"0",,,,,,,,,,,,,,,,,,
"1678298664,871",,,"0",,,,,,,,,,,,,,,,,
"1678298664,875",,,,"0",,,,,,,,,,,,,,,,
"1678298664,879",,,,,"0",,,,,,,,,,,,,,,
"1678298664,883",,,,,,"0",,,,,,,,,,,,,,
"1678298664,887",,,,,,,"0",,,,,,,,,,,,,
"1678298664,892",,,,,,,,"0",,,,,,,,,,,,
"1678298664,896",,,,,,,,,"0",,,,,,,,,,,
"1678298664,9",,,,,,,,,,"0",,,,,,,,,,
"1678298664,904",,,,,,,,,,,"0",,,,,,,,,
"1678298664,907",,,,,,,,,,,,"0",,,,,,,,
"1678298664,911",,,,,,,,,,,,,"0",,,,,,,
"1678298664,915",,,,,,,,,,,,,,"0,06",,,,,,
"1678298664,919",,,,,,,,,,,,,,,"-0,31",,,,,
"1678298664,923",,,,,,,,,,,,,,,,"9,57",,,,
"1678298664,928",,,,,,,,,,,,,,,,,"0",,,
"1678298664,933",,,,,,,,,,,,,,,,,,"0",,
"1678298664,937",,,,,,,,,,,,,,,,,,,"0",
"1678298664,941","24",,,,,,,,,,,,,,,,,,,
"1678298664,969",,"0",,,,,,,,,,,,,,,,,,
"1678298664,974",,,"0",,,,,,,,,,,,,,,,,
"1678298664,978",,,,"0",,,,,,,,,,,,,,,,
"1678298664,982",,,,,"0",,,,,,,,,,,,,,,
"1678298664,986",,,,,,"0",,,,,,,,,,,,,,
"1678298664,99",,,,,,,"0",,,,,,,,,,,,,
"1678298664,995",,,,,,,,"0",,,,,,,,,,,,
"1678298664,999",,,,,,,,,"0",,,,,,,,,,,
"1678298665,003",,,,,,,,,,"0",,,,,,,,,,
"1678298665,007",,,,,,,,,,,"0",,,,,,,,,
"1678298665,01",,,,,,,,,,,,"0",,,,,,,,
"1678298665,014",,,,,,,,,,,,,"0",,,,,,,
"1678298665,018",,,,,,,,,,,,,,"0,05",,,,,,
"1678298665,023",,,,,,,,,,,,,,,"-0,29",,,,,
"1678298665,026",,,,,,,,,,,,,,,,"9,53",,,,
"1678298665,031",,,,,,,,,,,,,,,,,"0",,,
"1678298665,036",,,,,,,,,,,,,,,,,,"0",,
"1678298665,04",,,,,,,,,,,,,,,,,,,"0",
"1678298665,044","24",,,,,,,,,,,,,,,,,,,
"1678298665,073",,"0",,,,,,,,,,,,,,,,,,
"1678298665,077",,,"0",,,,,,,,,,,,,,,,,
"1678298665,081",,,,"0",,,,,,,,,,,,,,,,
"1678298665,085",,,,,"0",,,,,,,,,,,,,,,
"1678298665,089",,,,,,"0",,,,,,,,,,,,,,
"1678298665,093",,,,,,,"0",,,,,,,,,,,,,
"1678298665,098",,,,,,,,"0",,,,,,,,,,,,
"1678298665,102",,,,,,,,,"0",,,,,,,,,,,
"1678298665,107",,,,,,,,,,"0",,,,,,,,,,
"1678298665,11",,,,,,,,,,,"0",,,,,,,,,
"1678298665,114",,,,,,,,,,,,"0",,,,,,,,
"1678298665,117",,,,,,,,,,,,,"0",,,,,,,
"1678298665,121",,,,,,,,,,,,,,"0,05",,,,,,
"1678298665,125",,,,,,,,,,,,,,,"-0,33",,,,,
"1678298665,13",,,,,,,,,,,,,,,,"9,56",,,,
"1678298665,134",,,,,,,,,,,,,,,,,"0",,,
"1678298665,139",,,,,,,,,,,,,,,,,,"0",,
"1678298665,143",,,,,,,,,,,,,,,,,,,"0",
"1678298665,147","24",,,,,,,,,,,,,,,,,,,
"1678298665,176",,"0",,,,,,,,,,,,,,,,,,
"1678298665,18",,,"0",,,,,,,,,,,,,,,,,
"1678298665,184",,,,"0",,,,,,,,,,,,,,,,
"1678298665,188",,,,,"0",,,,,,,,,,,,,,,
"1678298665,192",,,,,,"0",,,,,,,,,,,,,,
"1678298665,197",,,,,,,"0",,,,,,,,,,,,,
"1678298665,201",,,,,,,,"0",,,,,,,,,,,,
"1678298665,206",,,,,,,,,"0",,,,,,,,,,,
"1678298665,21",,,,,,,,,,"0",,,,,,,,,,
"1678298665,213",,,,,,,,,,,"0",,,,,,,,,
"1678298665,217",,,,,,,,,,,,"0",,,,,,,,
"1678298665,22",,,,,,,,,,,,,"0",,,,,,,
"1678298665,224",,,,,,,,,,,,,,"0,04",,,,,,
"1678298665,229",,,,,,,,,,,,,,,"-0,31",,,,,
"1678298665,233",,,,,,,,,,,,,,,,"9,54",,,,
"1678298665,238",,,,,,,,,,,,,,,,,"0",,,
"1678298665,242",,,,,,,,,,,,,,,,,,"0",,
"1678298665,247",,,,,,,,,,,,,,,,,,,"0",
"1678298665,25","24",,,,,,,,,,,,,,,,,,,
"1678298665,279",,"0",,,,,,,,,,,,,,,,,,
"1678298665,283",,,"0",,,,,,,,,,,,,,,,,
"1678298665,288",,,,"0",,,,,,,,,,,,,,,,
"1678298665,292",,,,,"0",,,,,,,,,,,,,,,
"1678298665,296",,,,,,"0",,,,,,,,,,,,,,
"1678298665,3",,,,,,,"0",,,,,,,,,,,,,
"1678298665,304",,,,,,,,"0",,,,,,,,,,,,
"1678298665,309",,,,,,,,,"0",,,,,,,,,,,
"1678298665,313",,,,,,,,,,"0",,,,,,,,,,
"1678298665,317",,,,,,,,,,,"0",,,,,,,,,
"1678298665,32",,,,,,,,,,,,"0",,,,,,,,
"1678298665,324",,,,,,,,,,,,,"0",,,,,,,
"1678298665,328",,,,,,,,,,,,,,"0,05",,,,,,
"1678298665,332",,,,,,,,,,,,,,,"-0,31",,,,,
"1678298665,336",,,,,,,,,,,,,,,,"9,57",,,,
"1678298665,341",,,,,,,,,,,,,,,,,"0",,,
"1678298665,345",,,,,,,,,,,,,,,,,,"0",,
"1678298665,35",,,,,,,,,,,,,,,,,,,"0",
"1678298665,353","24",,,,,,,,,,,,,,,,,,,
"1678298665,384",,"0",,,,,,,,,,,,,,,,,,
"1678298665,387",,,"0",,,,,,,,,,,,,,,,,
"1678298665,391",,,,"0",,,,,,,,,,,,,,,,
"1678298665,395",,,,,"0",,,,,,,,,,,,,,,
"1678298665,399",,,,,,"0",,,,,,,,,,,,,,
"1678298665,403",,,,,,,"0",,,,,,,,,,,,,
"1678298665,408",,,,,,,,"0",,,,,,,,,,,,
"1678298665,412",,,,,,,,,"0",,,,,,,,,,,
"1678298665,417",,,,,,,,,,"0",,,,,,,,,,
"1678298665,42",,,,,,,,,,,"0",,,,,,,,,
"1678298665,423",,,,,,,,,,,,"0",,,,,,,,
"1678298665,427",,,,,,,,,,,,,"0",,,,,,,
"1678298665,431",,,,,,,,,,,,,,"0,05",,,,,,
"1678298665,435",,,,,,,,,,,,,,,"-0,31",,,,,
"1678298665,439",,,,,,,,,,,,,,,,"9,54",,,,
"1678298665,444",,,,,,,,,,,,,,,,,"0",,,
"1678298665,449",,,,,,,,,,,,,,,,,,"0",,
"1678298665,453",,,,,,,,,,,,,,,,,,,"0",
"1678298665,457","24",,,,,,,,,,,,,,,,,,,
"1678298665,486",,"0",,,,,,,,,,,,,,,,,,
"1678298665,49",,,"0",,,,,,,,,,,,,,,,,
"1678298665,494",,,,"0",,,,,,,,,,,,,,,,
"1678298665,498",,,,,"0",,,,,,,,,,,,,,,
"1678298665,502",,,,,,"0",,,,,,,,,,,,,,
"1678298665,507",,,,,,,"0",,,,,,,,,,,,,
"1678298665,511",,,,,,,,"0",,,,,,,,,,,,
"1678298665,515",,,,,,,,,"0",,,,,,,,,,,
"1678298665,52",,,,,,,,,,"0",,,,,,,,,,
"1678298665,523",,,,,,,,,,,"0",,,,,,,,,
"1678298665,526",,,,,,,,,,,,"0",,,,,,,,
"1678298665,53",,,,,,,,,,,,,"0",,,,,,,
"1678298665,534",,,,,,,,,,,,,,"0,05",,,,,,
"1678298665,538",,,,,,,,,,,,,,,"-0,29",,,,,
"1678298665,542",,,,,,,,,,,,,,,,"9,52",,,,
"1678298665,547",,,,,,,,,,,,,,,,,"0",,,
"1678298665,552",,,,,,,,,,,,,,,,,,"0",,
"1678298665,556",,,,,,,,,,,,,,,,,,,"0",
